topic_id;tokens1_19;match;ngramms;profondeur;BT1;MT;Domain;COMMENTAIRES
EU_en_Pres2-50_17;;programmer;1;2;computer systems;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_17;;food aid;2;2;aid policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_17;;aid programme;2;3;aid system;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_17;;financing of aid;3;3;aid system;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_17;;development aid;2;2;aid policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_17;;technical aid;2;2;cooperation policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_17;;financial aid;2;2;aid policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_17;;aid programme;2;3;aid system;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_17;;;;;;;;
EU_en_Pres2-50_18;expenditure|appropriations|budget|financial|eua|appropriation|article|year|cover|council|chapter|payment|entered|commission|community|payments|total|Ecu|regulation;expenditure;1;3;operating result;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_18;;budget;1;2;budget policy;MT 2436 public finance and budget policy;24 FINANCE;
EU_en_Pres2-50_18;;EUA;1;3;emission allowance;MT 5206 environmental policy;52 ENVIRONMENT;
EU_en_Pres2-50_18;;payment;1;2;management accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_18;;payment;1;2;management accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_18;;Ecu;1;2;European currency;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres2-50_18;;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres2-50_18;;budget appropriation;2;2;implementation of the budget;MT 2441 budget;24 FINANCE;
EU_en_Pres2-50_18;;;;;;;;
EU_en_Pres2-50_19;countries|acp|convention|territories|states|article|products|lome|decision|amount|islands|acp-eec|transfer|system|community|eua|transfers|overseas|preferences;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres2-50_19;;territoriality;1;2;public international law;MT 1231 international law;12 LAW;
EU_en_Pres2-50_19;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_19;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres2-50_19;;decision;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres2-50_19;;island;1;2;geophysical environment;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres2-50_19;;EUA;1;3;emission allowance;MT 5206 environmental policy;52 ENVIRONMENT;
EU_en_Pres2-50_19;;;;;;;;
EU_en_Pres2-50_20;community|states|member|commission|policy|economic|european|action|measures|development|problems|national|market|council|level|common|present|make|financial;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_20;;economics;1;2;social sciences;MT 3611 humanities;36 SCIENCE;
EU_en_Pres2-50_20;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_20;;nationalism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_20;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres2-50_20;;presenter;1;2;communications industry;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_20;;Community policy;2;3;EU activity;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_20;;European Communities;2;1;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_20;;Community national;2;3;national;MT 1231 international law;12 LAW;
EU_en_Pres2-50_20;;Community market;2;2;market;MT 2006 trade policy;20 TRADE;
EU_en_Pres2-50_20;;Community financing;2;1;Community financing;MT 1021 EU finance;10 EUROPEAN UNION;
EU_en_Pres2-50_20;;;;;;;;
EU_en_Pres2-50_21;information|data|statistics|survey|statistical|work|commission|system|surveys|services|results|number|processing|network|year|national|carried|computer|analysis;information;1;1;information;MT 3231 information and information processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_21;;statistics;1;1;statistics;MT 1631 economic analysis;16 ECONOMICS;
EU_en_Pres2-50_21;;statistics;1;1;statistics;MT 1631 economic analysis;16 ECONOMICS;
EU_en_Pres2-50_21;;work;1;1;work;MT 4416 organisation of work and working conditions;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres2-50_21;;service;1;2;goods and services;MT 2026 consumption;20 TRADE;
EU_en_Pres2-50_21;;nationalism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_21;;computer;1;3;computer equipment;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_21;;statistical information;2;1;statistical information;MT 1631 economic analysis;16 ECONOMICS;
EU_en_Pres2-50_21;;statistical information;2;1;statistical information;MT 1631 economic analysis;16 ECONOMICS;
EU_en_Pres2-50_21;;information system;2;2;information;MT 3231 information and information processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_21;;information service;2;1;information service;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_21;;information processing;2;1;information processing;MT 3231 information and information processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_21;;information network;2;2;information;MT 3231 information and information processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_21;;statistical data;2;1;statistical data;MT 1631 economic analysis;16 ECONOMICS;
EU_en_Pres2-50_21;;;;;;;;
EU_en_Pres2-50_22;price|marketing|prices|year|market|aid|production|fixed|sugar|intervention|oil|quality|common|olive|products|amount|producers|community|fixing;prices;1;1;prices;MT 2451 prices;24 FINANCE;
EU_en_Pres2-50_22;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres2-50_22;;prices;1;1;prices;MT 2451 prices;24 FINANCE;
EU_en_Pres2-50_22;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres2-50_22;;AIDS;1;4;sexually transmitted disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres2-50_22;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres2-50_22;;sugar;1;1;sugar;MT 6021 beverages and sugar;60 AGRI-FOODSTUFFS;
EU_en_Pres2-50_22;;olive;1;2;oleaginous plant;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres2-50_22;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres2-50_22;;producer price;2;2;market prices;MT 2451 prices;24 FINANCE;
EU_en_Pres2-50_22;;market prices;2;1;market prices;MT 2451 prices;24 FINANCE;
EU_en_Pres2-50_22;;marketing year;2;2;agricultural production policy;MT 5611 agricultural structures and production;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres2-50_22;;;;;;;;
EU_en_Pres2-50_23;fund|regional|regions|assistance|projects|training|priority|programmes|meua|aid|development|million|total|applications|investment|operations|industrial|commission|department;fund ;1;3;EU financial instrument;MT 1021 EU finance;10 EUROPEAN UNION;
EU_en_Pres2-50_23;;region;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres2-50_23;;region;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres2-50_23;;assistant;1;3;European official;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres2-50_23;;train;1;3;rail transport;MT 4816 land transport;48 TRANSPORT;
EU_en_Pres2-50_23;;programmer;1;2;computer systems;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_23;;AIDS;1;4;sexually transmitted disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres2-50_23;;investment;1;1;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres2-50_23;;industrialization;1;2;industrial policy;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres2-50_23;;department ;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres2-50_23;;investment fund;2;2;financial institution;MT 2416 financial institutions and credit;24 FINANCE;
EU_en_Pres2-50_23;;;;;;;;
EU_en_Pres2-50_24;eec|council|regulation|directive|decision|commission|accession|december|community|annex|acts|july|relating|states|member|act|june|amended|Greece;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_24;;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres2-50_24;;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres2-50_24;;decision;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres2-50_24;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_24;;amendment;1;2;legislative procedure;MT 0426 parliamentary proceedings;04 POLITICS;
EU_en_Pres2-50_24;;Greece;1;2;Southern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_24;;Council Regulation;2;2;EU act;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres2-50_24;;Council Directive;2;2;EU act;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres2-50_24;;Council Decision;2;2;EU act;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres2-50_24;;;;;;;;
EU_en_Pres2-50_25;goods|customs|community|transit|authorities|State|country|duties|office|provisions|free|article|territory|importation|document|imported|referred|procedure|number;customs;1;2;customs regulations;MT 2011 tariff policy;20 TRADE;
EU_en_Pres2-50_25;;transit;1;2;destination of transport;MT 4811 organisation of transport;48 TRANSPORT;
EU_en_Pres2-50_25;;author;1;2;arts;MT 2831 culture and religion;28 SOCIAL QUESTIONS;
EU_en_Pres2-50_25;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_25;;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres2-50_25;;provision;1;2;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_25;;territoriality;1;2;public international law;MT 1231 international law;12 LAW;
EU_en_Pres2-50_25;;import;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres2-50_25;;document;1;1;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_25;;import;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres2-50_25;;transit of goods;3;2;destination of transport;MT 4811 organisation of transport;48 TRANSPORT;
EU_en_Pres2-50_25;;customs transit;2;3;customs procedure suspending duties;MT 2011 tariff policy;20 TRADE;
EU_en_Pres2-50_25;;;;;;;;
EU_en_Pres2-50_26;financial|loans|capital|credit|interest|accounts|account|year|assets|undertakings|investment|fixed|years|loan|balance|loss|bank|companies|savings;loan;1;2;credit;MT 2416 financial institutions and credit;24 FINANCE;
EU_en_Pres2-50_26;;capitalism;1;2;economic system;MT 1621 economic structure;16 ECONOMICS;
EU_en_Pres2-50_26;;credit;1;1;credit;MT 2416 financial institutions and credit;24 FINANCE;
EU_en_Pres2-50_26;;interest;1;3;cost of borrowing;MT 2416 financial institutions and credit;24 FINANCE;
EU_en_Pres2-50_26;;accounting;1;1;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_26;;accounting;1;1;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_26;;investment;1;1;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres2-50_26;;loan;1;2;credit;MT 2416 financial institutions and credit;24 FINANCE;
EU_en_Pres2-50_26;;loss;1;3;operating result;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_26;;banking;1;1;banking;MT 2416 financial institutions and credit;24 FINANCE;
EU_en_Pres2-50_26;;savings;1;2;income;MT 1626 national accounts;16 ECONOMICS;
EU_en_Pres2-50_26;;financial year;2;2;implementation of the budget;MT 2441 budget;24 FINANCE;
EU_en_Pres2-50_26;;financial year;2;2;implementation of the budget;MT 2441 budget;24 FINANCE;
EU_en_Pres2-50_26;;financial loss;2;3;operating result;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_26;;;;;;;;
EU_en_Pres2-50_27;Ireland|united|kingdom|Netherlands|member|Italy|Germany|states|France|Denmark|Luxembourg|table|total|nederland|Belgium|report|danmark|federal|figures;Ireland;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;Netherlands;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;Italy;1;2;Southern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;Germany;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_27;;France;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;Denmark;1;2;Northern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;Luxembourg;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;Belgium;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres2-50_27;;report;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_27;;federalism;1;2;political system;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_27;;;;;;;;
EU_en_Pres2-50_28;meat|animals|health|animal|fresh|veterinary|bovine|disease|swine|directive|control|trade|community|slaughter|number|fever|inspection|annex|herds;meat;1;2;animal product;MT 6011 animal product;60 AGRI-FOODSTUFFS;
EU_en_Pres2-50_28;;animism;1;2;religion;MT 2831 culture and religion;28 SOCIAL QUESTIONS;
EU_en_Pres2-50_28;;health;1;1;health;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres2-50_28;;animism;1;2;religion;MT 2831 culture and religion;28 SOCIAL QUESTIONS;
EU_en_Pres2-50_28;;disease;1;1;disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres2-50_28;;swine;1;2;livestock;MT 5626 means of agricultural production;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres2-50_28;;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres2-50_28;;herd;1;1;herd;MT 5626 means of agricultural production;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres2-50_28;;animal health;2;1;animal health;MT 5631 agricultural activity;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres2-50_28;;;;;;;;
EU_en_Pres2-50_29;agreement|community|european|economic|protocol|republic|council|article|cooperation|letters|exchange|force|originating|government|parties|communities|form|trade|annexed;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_29;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_29;;economics;1;2;social sciences;MT 3611 humanities;36 SCIENCE;
EU_en_Pres2-50_29;;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres2-50_29;;republic;1;2;political system;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_29;;cooperative;1;2;organisation;MT 4016 legal form of organisations;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_29;;letter;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_29;;government;1;2;executive body;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres2-50_29;;form;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_29;;economic agreement;2;2;international agreement;MT 0806 international affairs;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_29;;cooperation agreement;2;2;international agreement;MT 0806 international affairs;08 INTERNATIONAL RELATIONS;
EU_en_Pres2-50_29;;trade agreement;2;2;trade relations;MT 2021 international trade;20 TRADE;
EU_en_Pres2-50_29;;European Communities;2;1;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_29;;;;;;;;
EU_en_Pres2-50_30;test|type|requirements|pressure|equipment|apparatus|electrical|system|technical|safety|construction|sound|certificate|power|tests|noise|standard|control|steels;testing;1;3;product design;MT 6411 technology and technical regulations;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres2-50_30;;electricity;1;2;electrical industry;MT 6621 electrical and nuclear industries;66 ENERGY;
EU_en_Pres2-50_30;;construction;1;2;building industry;MT 6831 building and public works;68 INDUSTRY;
EU_en_Pres2-50_30;;testing;1;3;product design;MT 6411 technology and technical regulations;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres2-50_30;;noise;1;2;nuisance;MT 5216 deterioration of the environment;52 ENVIRONMENT;
EU_en_Pres2-50_30;;standard;1;3;standardisation;MT 6411 technology and technical regulations;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres2-50_30;;steel;1;3;iron and steel product;MT 6816 iron, steel and other metal industries;68 INDUSTRY;
EU_en_Pres2-50_30;;;;;;;;
EU_en_Pres2-50_31;countries|community|international|agreement|developing|cooperation|trade|negotiations|agreements|conference|export|group|united|relations|world|states|community's|position|field;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres2-50_31;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_31;;cooperative;1;2;organisation;MT 4016 legal form of organisations;40 BUSINESS AND COMPETITION;
EU_en_Pres2-50_31;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres2-50_31;;conference;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres2-50_31;;export;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres2-50_31;;group ;1;3;European Parliament;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres2-50_31;;world;1;;;;;
EU_en_Pres2-50_31;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres2-50_31;;developing countries;2;2;economic development;MT 1611 economic conditions;16 ECONOMICS;
EU_en_Pres2-50_31;;;;;;;;
EU_en_Pres2-50_32;milk|products|agricultural|intervention|market|common|cereals|beef|aid|wheat|expenditure|butter|price|refunds|prices|sugar|veal|amounts|powder;milk;1;2;milk product;MT 6016 processed agricultural produce;60 AGRI-FOODSTUFFS;
EU_en_Pres2-50_32;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres2-50_32;;agriculture;1;3;primary sector;MT 1621 economic structure;16 ECONOMICS;
EU_en_Pres2-50_32;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres2-50_32;;cereals;1;1;cereals;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres2-50_32;;beef;1;3;meat;MT 6011 animal product;60 AGRI-FOODSTUFFS;
